start_time_ms, observed_ms, relative_trial_time_ms,x,y,z,rot_x,rot_y,rot_z,hmd_x,hmd_y,hmd_z,wheel_angle_degrees
1862245,1898322,36077.75000000,-0.2558,1.0909,0.1148,339.7494,86.8212,98.1043,0.2927,1.2484,-0.2636,288.4939
1862245,1898333,36088.88000000,-0.2572,1.0885,0.1153,337.7774,87.0101,98.2073,0.2927,1.2484,-0.2636,290.6454
1862245,1898345,36100.00000000,-0.2574,1.0869,0.1154,336.0180,86.8745,98.4109,0.2929,1.2484,-0.2635,292.5933
1862245,1898356,36111.13000000,-0.2574,1.0869,0.1154,336.0180,86.8745,98.4109,0.2929,1.2484,-0.2635,292.5933
1862245,1898367,36122.25000000,-0.2577,1.0846,0.1149,333.8745,86.6672,98.1685,0.2931,1.2485,-0.2635,294.3712
1862245,1898378,36133.25000000,-0.2576,1.0829,0.1150,332.2175,86.6447,98.4609,0.2931,1.2485,-0.2635,296.5152
1862245,1898389,36144.38000000,-0.2576,1.0805,0.1148,330.3375,86.6075,98.2320,0.2933,1.2486,-0.2635,298.1819
1862245,1898400,36155.50000000,-0.2582,1.0765,0.1139,326.6810,86.3356,98.4067,0.2935,1.2486,-0.2635,301.9297
1862245,1898411,36166.63000000,-0.2581,1.0747,0.1140,324.7849,86.2479,98.3891,0.2936,1.2486,-0.2636,303.7156
1862245,1898422,36177.75000000,-0.2581,1.0747,0.1140,324.7849,86.2479,98.3891,0.2936,1.2486,-0.2636,303.7156
1862245,1898433,36188.88000000,-0.2582,1.0705,0.1135,321.1245,85.9278,98.4959,0.2939,1.2487,-0.2637,307.4435
1862245,1898445,36200.00000000,-0.2583,1.0686,0.1134,319.3197,85.8695,98.6802,0.2940,1.2487,-0.2638,309.2757
1862245,1898456,36211.13000000,-0.2583,1.0686,0.1134,319.3197,85.8695,98.6802,0.2940,1.2487,-0.2638,309.2757
1862245,1898467,36222.13000000,-0.2580,1.0666,0.1130,317.5148,85.7064,98.6281,0.2941,1.2487,-0.2639,311.0821
1862245,1898478,36233.25000000,-0.2574,1.0625,0.1129,313.9722,85.3816,98.8383,0.2944,1.2488,-0.2641,314.6293
1862245,1898489,36244.38000000,-0.2574,1.0625,0.1129,313.9722,85.3816,98.8383,0.2944,1.2488,-0.2641,314.6293
1862245,1898500,36255.50000000,-0.2570,1.0606,0.1130,312.2278,85.2286,98.9441,0.2945,1.2488,-0.2642,316.4300
1862245,1898511,36266.63000000,-0.2559,1.0567,0.1133,308.6945,84.9918,99.1428,0.2947,1.2489,-0.2644,319.9305
1862245,1898522,36277.75000000,-0.2559,1.0567,0.1133,308.6945,84.9918,99.1428,0.2947,1.2489,-0.2644,319.9305
1862245,1898533,36288.88000000,-0.2553,1.0548,0.1133,306.8863,84.7764,99.2655,0.2947,1.2489,-0.2645,321.6986
1862245,1898544,36299.88000000,-0.2544,1.0529,0.1132,305.0521,84.5264,99.4816,0.2948,1.2490,-0.2646,323.5066
1862245,1898556,36311.00000000,-0.2538,1.0512,0.1132,303.0956,84.3838,99.4448,0.2949,1.2490,-0.2647,325.3453
1862245,1898567,36322.25000000,-0.2526,1.0492,0.1129,301.2986,84.1593,99.6576,0.2949,1.2491,-0.2647,327.2840
1862245,1898578,36333.38000000,-0.2518,1.0472,0.1128,299.4569,83.8738,99.9162,0.2950,1.2491,-0.2648,329.0806
1862245,1898589,36344.50000000,-0.2507,1.0452,0.1127,297.4946,83.5696,100.0840,0.2951,1.2491,-0.2649,330.9241
1862245,1898600,36355.63000000,-0.2493,1.0434,0.1125,295.7049,83.1801,100.4829,0.2952,1.2492,-0.2650,332.8798
1862245,1898611,36366.75000000,-0.2481,1.0415,0.1125,293.7506,82.9362,100.5694,0.2952,1.2492,-0.2650,334.6773
1862245,1898622,36377.88000000,-0.2472,1.0400,0.1121,291.8759,82.5663,100.9145,0.2954,1.2492,-0.2651,336.6133
1862245,1898633,36388.88000000,-0.2462,1.0382,0.1121,290.2021,81.9866,101.6840,0.2955,1.2492,-0.2651,338.4845
1862245,1898645,36400.00000000,-0.2449,1.0364,0.1122,288.4123,81.5384,102.0144,0.2956,1.2492,-0.2651,340.1799
1862245,1898656,36411.13000000,-0.2437,1.0358,0.1129,286.6154,80.7776,102.7324,0.2956,1.2492,-0.2651,341.9601
1862245,1898667,36422.25000000,-0.2427,1.0342,0.1129,284.8362,79.9162,103.5401,0.2956,1.2491,-0.2652,343.7662
1862245,1898678,36433.38000000,-0.2412,1.0327,0.1128,282.9523,79.2226,103.9447,0.2957,1.2491,-0.2652,345.5530
1862245,1898689,36444.50000000,-0.2400,1.0314,0.1131,281.3278,77.5884,105.8602,0.2958,1.2491,-0.2652,347.4128
1862245,1898700,36455.63000000,-0.2386,1.0299,0.1120,279.6057,76.3183,106.9878,0.2959,1.2491,-0.2652,349.0860
1862245,1898711,36466.63000000,-0.2374,1.0284,0.1123,277.9960,73.7860,109.5657,0.2960,1.2491,-0.2653,350.7999
1862245,1898722,36477.75000000,-0.2361,1.0277,0.1125,276.5052,70.4697,112.8127,0.2960,1.2492,-0.2654,352.4543
1862245,1898733,36488.88000000,-0.2347,1.0265,0.1121,275.0788,65.0863,118.2940,0.2961,1.2492,-0.2654,353.9950
1862245,1898745,36500.00000000,-0.2333,1.0249,0.1125,273.5820,55.8346,127.3148,0.2961,1.2492,-0.2654,355.5211
1862245,1898756,36511.13000000,-0.2319,1.0241,0.1125,272.2967,34.3804,148.6432,0.2961,1.2492,-0.2656,357.1473
1862245,1898767,36522.25000000,-0.2301,1.0233,0.1130,271.8070,347.0665,195.9359,0.2961,1.2492,-0.2657,358.8034
1862245,1898778,36533.38000000,-0.2282,1.0222,0.1131,272.7609,304.5895,238.2625,0.2961,1.2492,-0.2658,0.4968
1862245,1898789,36544.50000000,-0.2265,1.0210,0.1132,274.3857,289.5770,253.1852,0.2961,1.2493,-0.2660,2.3507
1862245,1898800,36555.50000000,-0.2249,1.0200,0.1133,276.0828,281.7639,260.8242,0.2962,1.2493,-0.2662,4.2025
1862245,1898811,36566.63000000,-0.2232,1.0195,0.1131,277.8259,279.1729,263.4074,0.2962,1.2494,-0.2663,6.0106
1862245,1898822,36577.75000000,-0.2215,1.0188,0.1134,279.3366,276.5553,265.9853,0.2962,1.2494,-0.2664,7.7813
1862245,1898833,36588.88000000,-0.2199,1.0183,0.1136,280.8584,275.0775,267.4520,0.2961,1.2494,-0.2665,9.3222
1862245,1898845,36600.00000000,-0.2184,1.0178,0.1138,282.3652,274.3307,268.2043,0.2961,1.2494,-0.2667,10.8575
1862245,1898856,36611.13000000,-0.2166,1.0169,0.1138,284.0177,273.0271,269.2886,0.2961,1.2494,-0.2668,12.3704
1862245,1898867,36622.25000000,-0.2153,1.0164,0.1135,285.7482,272.1936,269.8757,0.2960,1.2495,-0.2668,14.0274
1862245,1898878,36633.25000000,-0.2134,1.0160,0.1138,287.4280,271.5722,270.3968,0.2959,1.2495,-0.2669,15.7579
1862245,1898889,36644.38000000,-0.2114,1.0154,0.1141,289.0833,271.1317,270.9573,0.2959,1.2495,-0.2669,17.4375
1862245,1898900,36655.50000000,-0.2100,1.0149,0.1142,290.8408,270.7329,271.2764,0.2958,1.2495,-0.2671,19.0930
1862245,1898911,36666.63000000,-0.2081,1.0140,0.1140,292.3718,270.0151,271.8682,0.2957,1.2494,-0.2672,20.8481
1862245,1898922,36677.75000000,-0.2064,1.0137,0.1141,294.0189,269.8127,272.1095,0.2957,1.2494,-0.2673,22.3719
1862245,1898933,36688.88000000,-0.2044,1.0135,0.1141,295.5905,269.6229,272.2319,0.2957,1.2494,-0.2675,24.0162
1862245,1898945,36700.00000000,-0.2027,1.0133,0.1139,297.0160,269.3646,272.4504,0.2957,1.2494,-0.2676,25.5846
1862245,1898956,36711.13000000,-0.2008,1.0126,0.1138,298.5736,268.9384,272.8165,0.2957,1.2494,-0.2677,27.0051
1862245,1898967,36722.13000000,-0.1995,1.0122,0.1125,300.0568,269.0872,272.6813,0.2956,1.2495,-0.2679,28.5528
1862245,1898978,36733.25000000,-0.1978,1.0115,0.1126,301.5979,269.1042,272.6357,0.2955,1.2495,-0.2680,30.0385
1862245,1898989,36744.38000000,-0.1962,1.0121,0.1129,303.0687,269.2009,272.4319,0.2954,1.2495,-0.2681,31.5795
1862245,1899000,36755.50000000,-0.1952,1.0120,0.1129,304.3758,269.0368,272.5576,0.2953,1.2495,-0.2683,33.0528
1862245,1899011,36766.63000000,-0.1937,1.0115,0.1133,305.7050,268.7698,272.7385,0.2952,1.2495,-0.2684,34.3553
1862245,1899022,36777.75000000,-0.1926,1.0121,0.1134,306.8445,268.5486,273.0390,0.2951,1.2495,-0.2685,35.6769
1862245,1899033,36788.88000000,-0.1907,1.0126,0.1141,308.0959,268.8349,272.7038,0.2950,1.2494,-0.2687,36.8072
1862245,1899044,36799.88000000,-0.1894,1.0127,0.1141,309.2734,268.6627,272.7773,0.2949,1.2494,-0.2688,38.0677
1862245,1899056,36811.00000000,-0.1881,1.0133,0.1145,310.3695,268.7859,272.6500,0.2948,1.2495,-0.2690,39.2400
1862245,1899067,36822.25000000,-0.1869,1.0134,0.1145,311.6434,268.7326,272.6405,0.2947,1.2495,-0.2690,40.3395
1862245,1899078,36833.38000000,-0.1855,1.0137,0.1144,313.0071,268.6453,272.6395,0.2946,1.2495,-0.2691,41.6115
1862245,1899089,36844.50000000,-0.1840,1.0146,0.1147,314.3052,268.7430,272.4555,0.2945,1.2496,-0.2691,42.9725
1862245,1899100,36855.63000000,-0.1826,1.0149,0.1149,315.7571,268.6340,272.4160,0.2944,1.2495,-0.2692,44.2745
1862245,1899111,36866.75000000,-0.1810,1.0155,0.1149,317.2529,268.5784,272.4489,0.2943,1.2495,-0.2692,45.7240
1862245,1899122,36877.88000000,-0.1793,1.0160,0.1149,318.6885,268.6674,272.4764,0.2943,1.2494,-0.2693,47.2171
1862245,1899133,36888.88000000,-0.1777,1.0165,0.1152,320.3070,268.5270,272.5107,0.2943,1.2494,-0.2693,48.6529
1862245,1899145,36900.00000000,-0.1760,1.0168,0.1152,321.9576,268.2867,272.6611,0.2943,1.2493,-0.2693,50.2666
1862245,1899156,36911.13000000,-0.1760,1.0168,0.1152,321.9576,268.2867,272.6611,0.2943,1.2493,-0.2693,50.2666
1862245,1899167,36922.25000000,-0.1719,1.0186,0.1170,325.4158,268.0740,272.7119,0.2943,1.2493,-0.2693,53.4918
1862245,1899178,36933.38000000,-0.1700,1.0196,0.1166,327.0804,267.8919,272.8503,0.2942,1.2493,-0.2693,55.3559
1862245,1899189,36944.50000000,-0.1700,1.0196,0.1166,327.0804,267.8919,272.8503,0.2942,1.2493,-0.2693,55.3559
1862245,1899200,36955.63000000,-0.1669,1.0222,0.1167,330.6371,267.7938,272.7216,0.2941,1.2493,-0.2693,58.7720
1862245,1899211,36966.63000000,-0.1650,1.0223,0.1165,332.3188,267.6642,272.7443,0.2940,1.2493,-0.2693,60.5640
1862245,1899222,36977.75000000,-0.1637,1.0230,0.1157,334.0607,267.8146,272.6848,0.2940,1.2492,-0.2693,62.2394
1862245,1899233,36988.88000000,-0.1624,1.0240,0.1160,335.9105,267.6857,272.7648,0.2938,1.2492,-0.2694,63.9850
1862245,1899245,37000.00000000,-0.1607,1.0250,0.1158,337.7787,267.5760,272.6871,0.2937,1.2492,-0.2695,65.8259
1862245,1899256,37011.13000000,-0.1588,1.0263,0.1158,339.7396,267.6790,272.6354,0.2936,1.2493,-0.2695,67.6915
1862245,1899267,37022.25000000,-0.1573,1.0277,0.1160,341.8560,267.6123,272.5882,0.2935,1.2493,-0.2696,69.6547
1862245,1899278,37033.38000000,-0.1555,1.0289,0.1163,343.9175,267.4570,272.5905,0.2934,1.2494,-0.2696,71.7682
1862245,1899289,37044.50000000,-0.1530,1.0310,0.1176,346.2106,267.3361,272.5878,0.2933,1.2494,-0.2696,73.8221
1862245,1899300,37055.50000000,-0.1512,1.0328,0.1180,348.6216,267.3208,272.5086,0.2934,1.2494,-0.2696,76.1081
1862245,1899311,37066.63000000,-0.1512,1.0328,0.1180,348.6216,267.3208,272.5086,0.2934,1.2494,-0.2696,76.1081
1862245,1899322,37077.75000000,-0.1476,1.0375,0.1188,353.5521,267.1454,272.4762,0.2931,1.2495,-0.2696,80.8648
1862245,1899333,37088.88000000,-0.1453,1.0398,0.1191,356.2156,267.0303,272.4684,0.2929,1.2495,-0.2696,83.4375
1862245,1899345,37100.00000000,-0.1436,1.0426,0.1191,358.9353,266.9573,272.4822,0.2928,1.2495,-0.2696,86.0930
1862245,1899356,37111.13000000,-0.1418,1.0451,0.1190,1.6063,266.9039,272.4367,0.2927,1.2495,-0.2696,88.8050
1862245,1899367,37122.25000000,-0.1400,1.0475,0.1192,4.3520,266.9524,272.3958,0.2926,1.2495,-0.2696,91.4723
1862245,1899378,37133.25000000,-0.1386,1.0504,0.1190,7.0202,267.1976,272.3044,0.2926,1.2495,-0.2696,94.2188
1862245,1899389,37144.38000000,-0.1373,1.0529,0.1190,9.4717,267.1759,272.1893,0.2925,1.2495,-0.2696,96.8999
1862245,1899400,37155.50000000,-0.1367,1.0550,0.1197,11.6512,266.9577,272.1436,0.2924,1.2495,-0.2695,99.3540
1862245,1899411,37166.63000000,-0.1360,1.0570,0.1200,13.7623,266.5944,272.1684,0.2923,1.2495,-0.2694,101.5237
1862245,1899422,37177.75000000,-0.1359,1.0582,0.1186,15.6897,266.5507,272.1346,0.2923,1.2495,-0.2694,103.6136
1862245,1899433,37188.88000000,-0.1348,1.0600,0.1185,17.6270,266.6083,272.1139,0.2922,1.2494,-0.2694,105.5388
1862245,1899445,37200.00000000,-0.1346,1.0619,0.1189,19.3190,266.5079,271.9894,0.2922,1.2494,-0.2694,107.4786
1862245,1899456,37211.13000000,-0.1342,1.0634,0.1186,20.9408,266.4004,272.1447,0.2922,1.2493,-0.2694,109.1712
1862245,1899467,37222.13000000,-0.1342,1.0634,0.1186,20.9408,266.4004,272.1447,0.2922,1.2493,-0.2694,109.1712
1862245,1899478,37233.25000000,-0.1335,1.0653,0.1185,22.7318,266.3354,271.8667,0.2924,1.2493,-0.2694,110.7771
1862245,1899489,37244.38000000,-0.1332,1.0694,0.1191,26.4555,266.2556,271.9924,0.2926,1.2493,-0.2695,114.2732
1862245,1899500,37255.50000000,-0.1329,1.0713,0.1194,28.4215,265.9268,271.8032,0.2927,1.2493,-0.2696,116.2899
1862245,1899511,37266.63000000,-0.1329,1.0713,0.1194,28.4215,265.9268,271.8032,0.2927,1.2493,-0.2696,116.2899
1862245,1899522,37277.75000000,-0.1330,1.0767,0.1198,32.8839,265.7385,271.5715,0.2930,1.2493,-0.2698,118.2480
1862245,1899533,37288.88000000,-0.1327,1.0793,0.1198,35.3545,265.7392,271.7266,0.2929,1.2493,-0.2700,122.7132
1862245,1899544,37299.88000000,-0.1330,1.0820,0.1201,37.8271,265.6473,271.5216,0.2930,1.2494,-0.2701,125.1747
1862245,1899556,37311.00000000,-0.1331,1.0845,0.1201,40.1389,265.6406,271.7853,0.2931,1.2495,-0.2702,127.6554
1862245,1899567,37322.25000000,-0.1330,1.0872,0.1203,42.4084,265.4002,271.5121,0.2930,1.2495,-0.2704,129.9529
1862245,1899578,37333.38000000,-0.1336,1.0896,0.1208,44.3950,265.1249,271.2270,0.2931,1.2494,-0.2705,132.2264
1862245,1899589,37344.50000000,-0.1340,1.0912,0.1207,46.2058,265.1558,271.3705,0.2933,1.2494,-0.2707,134.2163
1862245,1899600,37355.63000000,-0.1349,1.0929,0.1209,47.9561,264.8710,271.1730,0.2934,1.2494,-0.2708,136.0228
1862245,1899611,37366.75000000,-0.1354,1.0942,0.1209,49.5863,264.6607,271.0652,0.2936,1.2494,-0.2709,137.7711
1862245,1899622,37377.88000000,-0.1354,1.0942,0.1209,49.5863,264.6607,271.0652,0.2936,1.2494,-0.2709,137.7711
1862245,1899633,37388.88000000,-0.1369,1.0971,0.1200,53.0448,264.3192,270.9276,0.2941,1.2494,-0.2712,141.0220
1862245,1899645,37400.00000000,-0.1376,1.0992,0.1198,54.8146,264.3814,271.0563,0.2942,1.2494,-0.2713,142.8536
1862245,1899656,37411.13000000,-0.1386,1.1004,0.1187,56.6258,264.2404,270.8082,0.2944,1.2495,-0.2713,144.6245
1862245,1899667,37422.25000000,-0.1389,1.1018,0.1186,58.1410,263.9510,270.6606,0.2946,1.2495,-0.2713,146.4474
1862245,1899678,37433.38000000,-0.1397,1.1028,0.1186,59.6911,263.5184,270.3402,0.2948,1.2495,-0.2714,147.9603
1862245,1899689,37444.50000000,-0.1405,1.1042,0.1185,61.2141,263.2536,270.1417,0.2950,1.2495,-0.2714,149.5111
1862245,1899700,37455.63000000,-0.1417,1.1054,0.1185,62.7544,262.8315,269.8120,0.2951,1.2496,-0.2714,151.0377
1862245,1899711,37466.63000000,-0.1426,1.1068,0.1184,64.2881,262.4848,269.5378,0.2953,1.2495,-0.2714,152.5818
1862245,1899722,37477.75000000,-0.1426,1.1092,0.1206,65.8877,262.4149,269.5112,0.2954,1.2496,-0.2713,154.1209
1862245,1899733,37488.88000000,-0.1439,1.1106,0.1206,67.4306,262.0142,269.0879,0.2955,1.2497,-0.2713,155.7262
1862245,1899745,37500.00000000,-0.1448,1.1122,0.1200,68.8561,261.6421,268.8097,0.2956,1.2497,-0.2713,157.2814
1862245,1899756,37511.13000000,-0.1456,1.1136,0.1204,70.2908,261.2378,268.5141,0.2958,1.2498,-0.2714,158.7129
1862245,1899767,37522.25000000,-0.1468,1.1147,0.1205,71.7218,260.6403,267.9623,0.2961,1.2498,-0.2715,160.1540
1862245,1899778,37533.38000000,-0.1468,1.1147,0.1205,71.7218,260.6403,267.9623,0.2961,1.2498,-0.2715,160.1540
1862245,1899789,37544.50000000,-0.1478,1.1174,0.1211,74.5434,259.1815,266.7804,0.2965,1.2500,-0.2718,162.9601
1862245,1899800,37555.50000000,-0.1492,1.1194,0.1206,76.0483,258.2208,265.7771,0.2966,1.2501,-0.2720,164.4424
1862245,1899811,37566.63000000,-0.1502,1.1203,0.1204,77.5315,257.4187,265.0248,0.2967,1.2502,-0.2722,165.9738
1862245,1899822,37577.75000000,-0.1509,1.1218,0.1213,78.8837,255.5551,263.2493,0.2968,1.2503,-0.2723,167.4757
1862245,1899833,37588.88000000,-0.1528,1.1228,0.1214,80.3576,253.4632,261.1268,0.2968,1.2504,-0.2725,168.8671
1862245,1899845,37600.00000000,-0.1539,1.1241,0.1214,81.7255,250.8678,258.6495,0.2969,1.2505,-0.2727,170.3926
1862245,1899856,37611.13000000,-0.1549,1.1246,0.1215,83.1264,246.6535,254.4871,0.2969,1.2506,-0.2729,171.8162
1862245,1899867,37622.25000000,-0.1564,1.1256,0.1216,84.4992,241.2325,249.0871,0.2968,1.2506,-0.2732,173.3178
1862245,1899878,37633.25000000,-0.1577,1.1271,0.1208,85.8232,231.7695,239.6351,0.2969,1.2506,-0.2733,174.8152
1862245,1899889,37644.38000000,-0.1591,1.1281,0.1206,86.8763,214.3943,222.2606,0.2969,1.2506,-0.2735,176.3634
1862245,1899900,37655.50000000,-0.1610,1.1290,0.1205,87.5068,184.5996,192.5130,0.2968,1.2506,-0.2737,177.8801
1862245,1899911,37666.63000000,-0.1624,1.1304,0.1202,87.2502,150.7846,158.7129,0.2968,1.2506,-0.2740,179.4548
1862245,1899922,37677.75000000,-0.1637,1.1310,0.1205,86.2489,129.2625,137.2056,0.2968,1.2507,-0.2741,181.0077
1862245,1899933,37688.88000000,-0.1637,1.1310,0.1205,86.2489,129.2625,137.2056,0.2968,1.2507,-0.2741,181.0077
1862245,1899945,37700.00000000,-0.1660,1.1324,0.1200,83.6145,110.3796,118.4296,0.2968,1.2507,-0.2744,184.1062
1862245,1899956,37711.13000000,-0.1673,1.1335,0.1205,82.1445,106.3664,114.4220,0.2969,1.2506,-0.2747,185.6704
1862245,1899967,37722.13000000,-0.1698,1.1342,0.1206,80.6954,103.1478,111.2246,0.2970,1.2506,-0.2748,187.2230
1862245,1899978,37733.25000000,-0.1695,1.1298,0.1189,79.3788,98.6654,106.9868,0.2970,1.2505,-0.2749,188.7595
1862245,1899989,37744.38000000,-0.1706,1.1303,0.1198,77.8510,97.6397,105.9645,0.2970,1.2505,-0.2751,190.2658
1862245,1900000,37755.50000000,-0.1744,1.1300,0.1201,76.2418,96.3569,104.6723,0.2972,1.2505,-0.2752,191.8050
1862245,1900011,37766.63000000,-0.1760,1.1321,0.1182,74.6120,95.1007,103.4314,0.2971,1.2505,-0.2754,193.4514
1862245,1900022,37777.75000000,-0.1786,1.1362,0.1202,72.8651,94.3838,102.7448,0.2971,1.2505,-0.2755,195.1277
1862245,1900033,37788.88000000,-0.1802,1.1367,0.1201,71.2130,93.6661,102.1060,0.2969,1.2505,-0.2756,196.8936
1862245,1900044,37799.88000000,-0.1824,1.1389,0.1199,69.5555,93.3052,101.7664,0.2968,1.2505,-0.2757,198.5721
1862245,1900056,37811.00000000,-0.1841,1.1397,0.1203,67.9418,92.9494,101.4926,0.2968,1.2505,-0.2757,200.2374
1862245,1900067,37822.25000000,-0.1851,1.1402,0.1203,66.3001,92.3335,101.0247,0.2967,1.2505,-0.2759,201.8612
1862245,1900078,37833.38000000,-0.1868,1.1400,0.1200,64.5000,91.8308,100.6081,0.2966,1.2505,-0.2760,203.5358
1862245,1900089,37844.50000000,-0.1868,1.1400,0.1200,64.5000,91.8308,100.6081,0.2966,1.2505,-0.2760,203.5358
1862245,1900100,37855.63000000,-0.1886,1.1403,0.1199,62.7826,91.4348,100.2482,0.2965,1.2505,-0.2760,205.3645
1862245,1900111,37866.75000000,-0.1900,1.1408,0.1199,61.0975,91.1048,99.9457,0.2966,1.2507,-0.2762,207.1065
1862245,1900122,37877.88000000,-0.1917,1.1406,0.1196,59.4078,90.8350,99.7121,0.2966,1.2507,-0.2763,208.8136
1862245,1900133,37888.88000000,-0.1959,1.1397,0.1199,55.9030,90.3797,99.3194,0.2965,1.2507,-0.2764,212.2785
1862245,1900145,37900.00000000,-0.1978,1.1397,0.1199,54.1476,90.2299,99.1878,0.2965,1.2507,-0.2765,214.0627
1862245,1900156,37911.13000000,-0.1978,1.1397,0.1199,54.1476,90.2299,99.1878,0.2965,1.2507,-0.2765,214.0627
1862245,1900167,37922.25000000,-0.2013,1.1385,0.1194,50.5985,89.9786,98.9898,0.2964,1.2506,-0.2767,217.5894
1862245,1900178,37933.38000000,-0.2032,1.1389,0.1195,48.9550,89.8567,98.9255,0.2964,1.2507,-0.2768,219.4037
1862245,1900189,37944.50000000,-0.2032,1.1389,0.1195,48.9550,89.8567,98.9255,0.2964,1.2507,-0.2768,219.4037
1862245,1900200,37955.63000000,-0.2070,1.1382,0.1190,45.8572,89.6573,98.8369,0.2963,1.2506,-0.2768,222.6491
1862245,1900211,37966.63000000,-0.2070,1.1382,0.1190,45.8572,89.6573,98.8369,0.2963,1.2506,-0.2768,222.6491
1862245,1900222,37977.75000000,-0.2087,1.1380,0.1190,44.4752,89.5376,98.8561,0.2963,1.2506,-0.2769,224.1804
1862245,1900233,37988.88000000,-0.2104,1.1377,0.1191,43.2236,89.3954,98.8359,0.2964,1.2506,-0.2770,225.5772
1862245,1900245,38000.00000000,-0.2119,1.1371,0.1192,41.8850,89.3968,98.8272,0.2964,1.2506,-0.2770,226.8466
1862245,1900256,38011.13000000,-0.2134,1.1368,0.1191,40.6410,89.3331,98.7373,0.2964,1.2506,-0.2771,228.1864
1862245,1900267,38022.25000000,-0.2152,1.1359,0.1188,38.2752,89.1797,98.5808,0.2966,1.2505,-0.2771,230.6096
1862245,1900278,38033.38000000,-0.2152,1.1359,0.1188,38.2752,89.1797,98.5808,0.2966,1.2505,-0.2771,230.6096
1862245,1900289,38044.50000000,-0.2164,1.1357,0.1188,37.0973,89.1549,98.5767,0.2966,1.2504,-0.2772,231.8250
1862245,1900300,38055.50000000,-0.2185,1.1342,0.1184,34.8301,89.1160,98.5246,0.2969,1.2504,-0.2773,234.1172
1862245,1900311,38066.63000000,-0.2185,1.1342,0.1184,34.8301,89.1160,98.5246,0.2969,1.2504,-0.2773,234.1172
1862245,1900322,38077.75000000,-0.2199,1.1344,0.1186,33.6647,89.1084,98.5176,0.2969,1.2505,-0.2773,235.2820
1862245,1900333,38088.88000000,-0.2212,1.1337,0.1179,32.4984,89.0708,98.4754,0.2970,1.2505,-0.2773,236.4498
1862245,1900345,38100.00000000,-0.2223,1.1327,0.1181,31.3457,89.0402,98.4499,0.2970,1.2505,-0.2773,237.6219
1862245,1900356,38111.13000000,-0.2237,1.1323,0.1180,30.0715,88.9546,98.3676,0.2970,1.2505,-0.2773,238.7798
1862245,1900367,38122.25000000,-0.2249,1.1317,0.1179,28.8006,88.8804,98.3134,0.2971,1.2506,-0.2773,240.0659
1862245,1900378,38133.25000000,-0.2265,1.1308,0.1179,27.5167,88.8537,98.3760,0.2969,1.2506,-0.2774,241.3476
1862245,1900389,38144.38000000,-0.2280,1.1302,0.1177,26.0816,88.7443,98.2452,0.2969,1.2506,-0.2774,242.6379
1862245,1900400,38155.50000000,-0.2293,1.1294,0.1177,24.6879,88.6248,98.1787,0.2968,1.2507,-0.2775,244.0875
1862245,1900411,38166.63000000,-0.2308,1.1285,0.1176,23.2076,88.6133,98.1938,0.2968,1.2507,-0.2775,245.4982
1862245,1900422,38177.75000000,-0.2321,1.1277,0.1175,21.7606,88.5659,98.1657,0.2967,1.2507,-0.2775,246.9822
1862245,1900433,38188.88000000,-0.2331,1.1269,0.1175,20.3208,88.4683,98.1846,0.2967,1.2507,-0.2776,248.4370
1862245,1900445,38200.00000000,-0.2345,1.1256,0.1175,18.6946,88.4276,98.1130,0.2966,1.2506,-0.2777,249.8927
1862245,1900456,38211.13000000,-0.2359,1.1245,0.1175,16.9840,88.3991,98.0854,0.2965,1.2506,-0.2777,251.5246
1862245,1900467,38222.13000000,-0.2372,1.1232,0.1172,15.2446,88.3071,98.0964,0.2964,1.2506,-0.2778,253.2400
1862245,1900478,38233.25000000,-0.2386,1.1220,0.1171,13.5129,88.2558,98.0737,0.2963,1.2505,-0.2779,254.9943
1862245,1900489,38244.38000000,-0.2400,1.1208,0.1170,11.6940,88.1615,98.0630,0.2962,1.2505,-0.2780,256.7339
1862245,1900500,38255.50000000,-0.2414,1.1193,0.1168,9.8088,88.0564,98.0186,0.2960,1.2504,-0.2780,258.5671
1862245,1900511,38266.63000000,-0.2429,1.1176,0.1165,7.9364,87.9993,98.0001,0.2958,1.2504,-0.2781,260.4667
1862245,1900522,38277.75000000,-0.2443,1.1161,0.1164,5.9737,87.9217,98.0044,0.2956,1.2504,-0.2782,262.3470
1862245,1900533,38288.88000000,-0.2457,1.1144,0.1162,4.0706,87.8277,97.9230,0.2954,1.2504,-0.2782,264.3210
1862245,1900544,38299.88000000,-0.2470,1.1129,0.1161,2.2086,87.7943,97.9820,0.2951,1.2504,-0.2783,266.2339
1862245,1900556,38311.00000000,-0.2481,1.1112,0.1160,0.3189,87.7129,98.0010,0.2949,1.2503,-0.2783,268.1021
1862245,1900567,38322.25000000,-0.2497,1.1094,0.1160,358.3723,87.6698,97.9962,0.2947,1.2502,-0.2783,270.0027
1862245,1900578,38333.38000000,-0.2509,1.1076,0.1158,356.4342,87.5951,98.0060,0.2945,1.2501,-0.2782,271.9534
1862245,1900589,38344.50000000,-0.2519,1.1056,0.1156,354.5758,87.5513,98.0551,0.2943,1.2500,-0.2782,273.9000
1862245,1900600,38355.63000000,-0.2525,1.1038,0.1153,352.5795,87.4491,98.0208,0.2940,1.2498,-0.2782,275.7640
1862245,1900611,38366.75000000,-0.2531,1.1020,0.1152,350.7829,87.3442,98.1570,0.2939,1.2497,-0.2782,277.7693
